"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"BLCM","Bellicum Pharmaceuticals, Inc.","11.42","379446846.98","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/blcm",
"BPTH","Bio-Path Holdings, Inc.","0.39","39022225.32","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bpth",
"BLDR","Builders FirstSource, Inc.","17.31","1949846054.43","n/a","United States","2005","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/bldr",
"CSWC","Capital Southwest Corporation","16.82","269276358.72","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cswc",
"CATM","Cardtronics plc","29.28","1336746806.88","n/a","United States","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/catm",
"CRZO","Carrizo Oil & Gas, Inc.","14.44","1176020487.28","n/a","United States","1997","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crzo",
"CECE","CECO Environmental Corp.","8.38","290284783.82","n/a","United States","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"CDEV","Centennial Resource Development, Inc.","18.07","4984189553.2","n/a","United States","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cdev",
"CHUY","Chuy&#39;s Holdings, Inc.","20.15","340648303.45","n/a","United States","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/chuy",
"CMCT","CIM Commercial Trust Corporation","18.1","1047552848.8","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmct",
"CRUS","Cirrus Logic, Inc.","53.44","3409593469.12","n/a","United States","1989","Technology","Semiconductors","http://www.nasdaq.com/symbol/crus",
"CONN","Conn&#39;s, Inc.","22.825","712298428.325","n/a","United States","2003","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/conn",
"CPRT","Copart, Inc.","33.75","7773678877.5","n/a","United States","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"CSWI","CSW Industrials, Inc.","43.8","695892954.6","n/a","United States","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CONE","CyrusOne Inc","59.31","5414556455.01","n/a","United States","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"DSKE","Daseke, Inc.","12.8","495569689.6","n/a","United States","2015","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/dske",
"DSKEW","Daseke, Inc.","1.53","0","n/a","United States","2015","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/dskew",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","53.26","2189041070.84","n/a","United States","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/play",
"DWSN","Dawson Geophysical Company","4.31","93534163.22","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dwsn",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","14.3","302126882.2","n/a","United States","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dfrg",
"FANG","Diamondback Energy, Inc.","95.72","9393270945.96","n/a","United States","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fang",
"DMLP","Dorchester Minerals, L.P.","14.75","476126666.5","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dmlp",
