"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"BOTZ","Global X Robotics & Artificial Intelligence ETF","21.43","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/botz",
"CATH","Global X S&P 500 Catholic Values ETF","30.89","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cath",
"SOCL","Global X Social Media ETF","31.71","131596500","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"ALTY","Global X SuperDividend Alternatives ETF","15.65","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alty",
"SRET","Global X SuperDividend REIT ETF","15.49","3098000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sret",
"YLCO","Global X Yieldco Index ETF","12.7","3175000","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ylco",
"GBDC","Golub Capital BDC, Inc.","18.715","1112707717.425","n/a","United States","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GPIA","GP Investments Acquisition Corp.","10","200097760","n/a","United States","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpia",
"GPIAU","GP Investments Acquisition Corp.","10.1644","0","n/a","United States","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiau",
"GPIAW","GP Investments Acquisition Corp.","0.6599","0","n/a","United States","2015","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gpiaw",
"GCBC","Greene County Bancorp, Inc.","28.7","244025021.8","n/a","United States","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GRIF","Griffin Industrial Realty, Inc.","36.28","181419409.8","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GYRO","Gyrodyne , LLC","20.35","30172538","n/a","United States","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/gyro",
"HNH","Handy & Harman Ltd.","33.1","404529366.1","n/a","United States","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/hnh",
"HDNG","Hardinge Inc.","14.57","188674579.25","n/a","United States","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hdng",
"HCAP","Harvest Capital Credit Corporation","13.3409","85611837.1614","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcap",
"HCAPL","Harvest Capital Credit Corporation","25.3101","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcapl",
"HCAPZ","Harvest Capital Credit Corporation","25.49","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcapz",
"HMNY","Helios and Matheson Analytics Inc","6.91","48866131.09","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/hmny",
"HSIC","Henry Schein, Inc.","79.6","12585712812","n/a","United States","1995","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/hsic",
"HMSY","HMS Holdings Corp","19.24","1617071802.84","n/a","United States","1992","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hmsy",
"HSON","Hudson Global, Inc.","1.41","44261057.61","n/a","United States","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/hson",
"HDSN","Hudson Technologies, Inc.","7.93","330186810.33","n/a","United States","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/hdsn",
"IAC","IAC/InterActiveCorp","118.05","9414986969.55","n/a","United States","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/iac",
"IAMXU","I-AM Capital Acquisition Company","10.24","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/iamxu",
"IEP","Icahn Enterprises L.P.","54.7","9014994591.5","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/iep",
"ICON","Iconix Brand Group, Inc.","5.38","307152533.62","n/a","United States","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/icon",
