"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"LXP^C","Lexington Realty Trust","50.85","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lxp^c",
"LSI","Life Storage, Inc.","80.7","3757812689.1","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lsi",
"L","Loews Corporation","47.61","16025585131.62","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l",
"MTB","M&T Bank Corporation","153.82","23370168088.22","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb",
"MTB.WS","M&T Bank Corporation","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb.ws",
"MTB^","M&T Bank Corporation","1030","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^",
"MTB^C","M&T Bank Corporation","1086","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^c",
"MIC","Macquarie Infrastructure Company","73.74","6095932052.1","n/a","United States","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"M","Macy&#39;s Inc","21.53","6557154516.45","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/m",
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","20.06","552744553.84","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/mmd",
"MN","Manning & Napier, Inc.","3.75","56551301.25","n/a","United States","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MMC","Marsh & McLennan Companies, Inc.","82.72","42396057825.44","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc",
"MA","Mastercard Incorporated","141.89","157339564949","n/a","United States","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MBI","MBIA, Inc.","10.08","1268229594.24","n/a","United States","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi",
"MCV","Medley Capital Corporation","25.03","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","25.98","0","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/mcx",
"MCC","Medley Capital Corporation","5.85","318674134.35","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc",
"MDLY","Medley Management Inc.","6.1","176729346.4","n/a","United States","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/mdly",
"MER^P","Merrill Lynch & Co., Inc.","26.49","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^p",
"MER^K","Merrill Lynch & Co., Inc.","26","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^k",
"PIY","Merrill Lynch Depositor, Inc.","26.32","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy",
"MSB","Mesabi Trust","23.45","307664234.5","n/a","United States","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MET","MetLife, Inc.","50.54","53625623067.52","n/a","United States","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","25.22","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^a",
"MXE","Mexico Equity and Income Fund, Inc. (The)","11.887","87366074.092","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe",
"MFA^B","MFA Financial, Inc.","25.3801","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfa^b",
"MFA","MFA Financial, Inc.","8.85","3507486206.25","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfa",
"MFO","MFA Financial, Inc.","25.89","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfo",
"HIE","Miller/Howard High Income Equity Fund","13.48","180923895.92","n/a","United States","2014","n/a","n/a","http://www.nasdaq.com/symbol/hie",
"MTX","Minerals Technologies Inc.","70.55","2475827658.7","n/a","United States","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx",
"MCO","Moody&#39;s Corporation","138.03","26363730000","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco",
"MOG.B","Moog Inc.","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog.b",
"MS","Morgan Stanley","48.22","88559920920.02","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms",
"MS^E","Morgan Stanley","29.52","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^e",
"MS^I","Morgan Stanley","28.43","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^i",
"MS^G","Morgan Stanley","27.365","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^g",
"MS^A","Morgan Stanley","23.24","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^a",
"MS^K","Morgan Stanley","27.53","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^k",
"MS^F","Morgan Stanley","29.14","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^f",
"APF","Morgan Stanley Asia-Pacific Fund, Inc.","17.38","233416980.28","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apf",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","10.26","214180116.3","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/msd",
"MSF","Morgan Stanley Emerging Markets Fund, Inc.","17.51","247158622.84","n/a","United States","1991","n/a","n/a","http://www.nasdaq.com/symbol/msf",
"IIF","Morgan Stanley India Investment Fund, Inc.","34.83","498485880.27","n/a","United States","1994","n/a","n/a","http://www.nasdaq.com/symbol/iif",
"MSM","MSC Industrial Direct Company, Inc.","73.8","4203129555","n/a","United States","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/msm",
"MSCI","MSCI Inc","117.42","10574742457.5","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"MSG","MSG Networks Inc.","213.6","5028951621.6","n/a","United States","2015","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/msg",
"MSGN","MSG Networks Inc.","20.8","1561779648","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msgn",
"MVC","MVC Capital, Inc.","10.01","211352191.05","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mvc",
"MVCB","MVC Capital, Inc.","25.56","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mvcb",
"NFG","National Fuel Gas Company","56.61","4840580027.88","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nfg",
"GF","New Germany Fund, Inc. (The)","18.43","293256095.84","n/a","United States","1990","n/a","n/a","http://www.nasdaq.com/symbol/gf",
"NMFC","New Mountain Finance Corporation","13.95","1055817440.1","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/nmfc",
"NRZ","New Residential Investment Corp.","16.89","5191332509.01","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrz",
"SNR","New Senior Investment Group Inc.","9.12","749197685.28","n/a","United States","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snr",
"NWY","New York & Company, Inc.","1.9","122015127.2","n/a","United States","2004","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/nwy",
"NYCB","New York Community Bancorp, Inc.","12.56","6142745588.56","n/a","United States","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nycb",
"NYCB^A","New York Community Bancorp, Inc.","29","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nycb^a",
"NYCB^U","New York Community Bancorp, Inc.","50.85","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nycb^u",
"NYT","New York Times Company (The)","19.45","3150422269.1","n/a","United States","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nyt",
"OZM","Och-Ziff Capital Management Group LLC","3.16","1657604698.84","n/a","United States","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"OMC","Omnicom Group Inc.","75","17306565375","n/a","United States","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"ONDK","On Deck Capital, Inc.","4.61","337145711.6","n/a","United States","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"OLP","One Liberty Properties, Inc.","23.73","442089733.89","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"OPY","Oppenheimer Holdings, Inc.","16.8","222456192","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/opy",
"OSG","Overseas Shipholding Group, Inc.","2.44","183083267.44","n/a","United States","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osg",
"PAR","PAR Technology Corporation","10.16","161617974.96","n/a","United States","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PGRE","Paramount Group, Inc.","16","3820296320","n/a","United States","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pgre",
"PKE","Park Electrochemical Corporation","18.46","373537103.16","n/a","United States","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/pke",
"PRTY","Party City Holdco Inc.","14","1673418726","n/a","United States","2015","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prty",
"PEP","Pepsico, Inc.","111.85","159443346516.9","n/a","United States","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/pep",
"PFE","Pfizer, Inc.","35.96","213866671981.84","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfe",
"PM","Philip Morris International Inc","112.51","174749194368.61","n/a","United States","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/pm",
"PCQ","PIMCO California Municipal Income Fund","17.35","324703150.65","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcq",
"PCN","Pimco Corporate & Income Stategy Fund","17.09","668577616.56","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcn",
"PDI","PIMCO Dynamic Income Fund","30.6665","1505272389.794","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/pdi",
"PMF","PIMCO Municipal Income Fund","13.94","357545889.04","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/pmf",
"PNF","PIMCO New York Municipal Income Fund","13.01","100791995.71","n/a","United States","2001","n/a","n/a","http://www.nasdaq.com/symbol/pnf",
"PYS","PPlus Trust","22.75","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","21.15","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyt",
"PBH","Prestige Brand Holdings, Inc.","49.11","2602838348.7","n/a","United States","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbh",
"PBB","Prospect Capital Corporation","25.7","0","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/pbb",
"PVH","PVH Corp.","126.07","9760896881.54","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pvh",
"PZN","Pzena Investment Management Inc","9.86","675217591.96","n/a","United States","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/pzn",
"RL","Ralph Lauren Corporation","88.42","7185229454.22","n/a","United States","1997","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/rl",
"RSO^A","Resource Capital Corp.","25.2585","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^a",
"RSO^B","Resource Capital Corp.","24.67","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^b",
"RSO^C","Resource Capital Corp.","25.83","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rso^c",
"RSO","Resource Capital Corp.","10.37","325495758.44","n/a","United States","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rso",
"REV","Revlon, Inc.","19.9","1047046698.8","n/a","United States","1996","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rev",
"SPGI","S&P Global Inc.","156.82","40302740000","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/spgi",
"SAFE","Safety, Income and Growth, Inc.","19.1","347429000","n/a","United States","2017","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/safe",
"SAB","Saratoga Investment Corp","25.99","0","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/sab",
"SAR","Saratoga Investment Corp","21.47","128117351.31","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SHAK","Shake Shack, Inc.","33.27","1221380559.36","n/a","United States","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SSTK","Shutterstock, Inc.","34.04","1178762956.36","n/a","United States","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SIX","Six Flags Entertainment Corporation New","58.96","5045210973.44","n/a","United States","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/six",
"SLG^I","SL Green Realty Corporation","25.74","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slg^i",
"SLG","SL Green Realty Corporation","100.67","9963155975.57","n/a","United States","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/slg",
"SLRA","Solar Capital Ltd.","25.29","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slra",
"BID","Sotheby&#39;s","45.59","2401231956.14","n/a","United States","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SMP","Standard Motor Products, Inc.","46.81","1066389703.97","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp",
"SPLP^A","Steel Partners Holdings LP","22.2","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/splp^a",
"SPLP","Steel Partners Holdings LP","18.3","476109745.8","n/a","United States","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"STL","Sterling Bancorp","23.8","3228665778.8","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stl",
"EDI","Stone Harbor Emerging Markets Total Income Fund","16.139","155343200.87","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/edi",
"GJO","STRATS Trust","21.82","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjo",
"SWZ","Swiss Helvetia Fund, Inc. (The)","12.69","321233035.68","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swz",
"GJR","Synthetic Fixed-Income Securities, Inc.","21.25","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjr",
"GJT","Synthetic Fixed-Income Securities, Inc.","19.6795","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","26.26","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjv",
"GJP","Synthetic Fixed-Income Securities, Inc.","22.43","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjp",
"SYX","Systemax Inc.","25.75","953219087.75","n/a","United States","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/syx",
"TDOC","Teladoc, Inc.","32.7","1852593680.7","n/a","United States","2015","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/tdoc",
"TTF","Thai Fund, Inc. (The)","9.34","108571942.7","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/ttf",
"BX","The Blackstone Group L.P.","33.17","39577581215.13","n/a","United States","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/bx",
"CEE","The Central and Eastern Europe Fund, Inc.","24.648","183696885.528","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cee",
"GRX","The Gabelli Healthcare & Wellness Trust","10.09","199870428.76","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx",
"GRX^B","The Gabelli Healthcare & Wellness Trust","26.6508","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx^b",
"GRX^A","The Gabelli Healthcare & Wellness Trust","26.44","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx^a",
"GDL^B","The GDL Fund","50.38","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdl^b",
"GDL","The GDL Fund","10.16","185407320.32","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/gdl",
"TRI","Thomson Reuters Corp","45.92","32819225175.52","n/a","United States","n/a","Consumer Services","Publishing","http://www.nasdaq.com/symbol/tri",
"TIF","Tiffany & Co.","87.84","10937152350.72","n/a","United States","1987","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/tif",
"TWX","Time Warner Inc.","102.4","79646862540.8","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twx",
"TRTX","TPG RE Finance Trust, Inc.","19.63","1203590149.19","n/a","United States","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/trtx",
"TRMR","Tremor Video, Inc.","3.75","189311025","n/a","United States","2013","Technology","Advertising","http://www.nasdaq.com/symbol/trmr",
"TY","Tri Continental Corporation","25.26","1411987875.24","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","51.5","0","n/a","United States","n/a","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/ty^",
"TKF","Turkish Investment Fund, Inc. (The)","9.71","42178239.74","n/a","United States","1989","n/a","n/a","http://www.nasdaq.com/symbol/tkf",
"UE","Urban Edge Properties","23.86","2566493431.82","n/a","United States","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/ue",
"VER^F","VEREIT Inc.","25.86","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ver^f",
"VER","VEREIT Inc.","8.4","8183693112","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VZ","Verizon Communications Inc.","49.9","203562457004.4","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","27.02","0","n/a","United States","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"ZTR","Virtus Global Dividend & Income Fund Inc.","13.07","318765249.46","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"ZF","Virtus Total Return Fund Inc.","12.96","278994974.4","n/a","United States","1986","n/a","n/a","http://www.nasdaq.com/symbol/zf",
"VNO","Vornado Realty Trust","75.66","14334923640.18","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO^I","Vornado Realty Trust","25.4247","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^i",
"VNO^G","Vornado Realty Trust","25.43","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^g",
"VNO^K","Vornado Realty Trust","25.49","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","25.58","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^l",
"VOYA","Voya Financial, Inc.","39.47","7092877567.88","n/a","United States","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"WPC","W.P. Carey Inc.","68.63","7336004548.48","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WTW","Weight Watchers International Inc","42.75","2752718841","n/a","United States","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"TLI","Western Asset Corporate Loan Fund Inc","10.64","105750555.68","n/a","United States","1998","n/a","n/a","http://www.nasdaq.com/symbol/tli",
"HIX","Western Asset High Income Fund II Inc.","7.19","619805724.64","n/a","United States","1998","n/a","n/a","http://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","5.07","655207309.77","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hio",
"MMU","Western Asset Managed Municipals Fund, Inc.","14.18","612100799.84","n/a","United States","1992","n/a","n/a","http://www.nasdaq.com/symbol/mmu",
"MHF","Western Asset Municipal High Income Fund, Inc.","7.73","167222579.82","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/mhf",
"MNP","Western Asset Municipal Partners Fund, Inc.","15.65","152103335.95","n/a","United States","1993","n/a","n/a","http://www.nasdaq.com/symbol/mnp",
"XOXO","XO Group, Inc.","19.04","489164808.16","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xoxo",
"XYL","Xylem Inc.","64.75","11627058691.5","n/a","United States","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"YEXT","Yext, Inc.","12.9","1164048682.8","n/a","United States","2017","Technology","EDP Services","http://www.nasdaq.com/symbol/yext",
