"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"ENVA","Enova International, Inc.","13.25","446303698.5","n/a","United States","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"ENV","Envestnet, Inc","50.3","2214206301.8","n/a","United States","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"ELS^C.CL","Equity Lifestyle Properties, Inc.","n/a","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/els^c.cl",
"ELS","Equity Lifestyle Properties, Inc.","86.1","7491141520.8","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"EQR","Equity Residential","65.88","24198597371.16","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EXC","Exelon Corporation","37.12","35638462773.76","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/exc",
"FSS","Federal Signal Corporation","20.29","1216336864.87","n/a","United States","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"FR","First Industrial Realty Trust, Inc.","30.84","3696019645.8","n/a","United States","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"FFA","First Trust","14.9","297600143.6","n/a","United States","2004","n/a","n/a","http://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","14.23","59952626.45","n/a","United States","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"FIF","First Trust Energy Infrastructure Fund","18.4","322924342.4","n/a","United States","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FIV","First Trust Senior Floating Rate 2022 Target Term Fund","9.67","346456208.81","n/a","United States","2016","n/a","n/a","http://www.nasdaq.com/symbol/fiv",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","17.36","89699814.4","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"FBHS","Fortune Brands Home & Security, Inc.","64.91","9996844987.51","n/a","United States","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/fbhs",
"GATX","GATX Corporation","61.55","2381985000","n/a","United States","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","26.5001","0","n/a","United States","2016","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmta",
"GGP","GGP Inc.","20.5","18081070520","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp",
"GGP^A","GGP Inc.","25.12","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp^a",
"BRSS","Global Brass and Copper Holdings, Inc.","32.35","708613874.7","n/a","United States","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/brss",
"HMN","Horace Mann Educators Corporation","37.6","1529315403.2","n/a","United States","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hmn",
"HHC","Howard Hughes Corporation (The)","115.8","5001085402.8","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hhc",
"H","Hyatt Hotels Corporation","61.29","7448720060.52","n/a","United States","2009","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/h",
"IEX","IDEX Corporation","123.12","9409559024.16","n/a","United States","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"ITW","Illinois Tool Works Inc.","147.4","50727624508","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/itw",
"INGR","Ingredion Incorporated","119.84","8596003360","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ingr",
"VBF","Invesco Bond Fund","19.6696","223782396.4024","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vbf",
"VCV","Invesco California Value Municipal Income Trust","13.12","627993182.08","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcv",
"VLT","Invesco High Income Trust II","15.02","121938803.58","n/a","United States","1989","n/a","n/a","http://www.nasdaq.com/symbol/vlt",
"VMO","Invesco Municipal Opportunity Trust","13.11","883804448.97","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmo",
"VKQ","Invesco Municipal Trust","12.87","711971321.49","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vkq",
